0={start:0, end=1, key=4, type=PLAYER(0)}
16608={start:1, end=1, key=3249, type=PLAYER(0)}
16609={start:2, end=2, key=3249, type=PLAYER(0)}
16610={start:3, end=9, key=3249, type=PLAYER(0)}
16611={start:10, end=10, key=3249, type=PLAYER(0)}
16612={start:11, end=22, key=3249, type=PLAYER(0)}
16613={start:23, end=23, key=3249, type=PLAYER(0)}
16614={start:24, end=24, key=3249, type=PLAYER(0)}
16615={start:25, end=25, key=3249, type=PLAYER(0)}
16616={start:26, end=26, key=3249, type=PLAYER(0)}
16617={start:27, end=27, key=3249, type=PLAYER(0)}
16618={start:28, end=28, key=3249, type=PLAYER(0)}
16619={start:29, end=29, key=3249, type=PLAYER(0)}
16620={start:30, end=30, key=3249, type=PLAYER(0)}
16621={start:31, end=31, key=3249, type=PLAYER(0)}
16622={start:0, end=11, key=3250, type=PLAYER(0)}
16623={start:12, end=23, key=3250, type=PLAYER(0)}
16624={start:24, end=24, key=3250, type=PLAYER(0)}
16625={start:25, end=27, key=3250, type=PLAYER(0)}
16626={start:28, end=28, key=3250, type=PLAYER(0)}
16627={start:29, end=30, key=3250, type=PLAYER(0)}
16628={start:0, end=3, key=3251, type=PLAYER(0)}
16629={start:0, end=0, key=3259, type=PLAYER(0)}
16630={start:1, end=5, key=3259, type=PLAYER(0)}
16631={start:6, end=6, key=3259, type=PLAYER(0)}
16632={start:7, end=8, key=3259, type=PLAYER(0)}
16633={start:9, end=9, key=3259, type=PLAYER(0)}
16634={start:10, end=10, key=3259, type=PLAYER(0)}
16635={start:0, end=3, key=3260, type=PLAYER(0)}
16636={start:4, end=4, key=3260, type=PLAYER(0)}
16637={start:5, end=5, key=3260, type=PLAYER(0)}
16638={start:6, end=6, key=3260, type=PLAYER(0)}
16639={start:7, end=7, key=3260, type=PLAYER(0)}
16640={start:8, end=8, key=3260, type=PLAYER(0)}
16641={start:9, end=9, key=3260, type=PLAYER(0)}
16642={start:10, end=10, key=3260, type=PLAYER(0)}
16643={start:11, end=11, key=3260, type=PLAYER(0)}
16644={start:12, end=12, key=3260, type=PLAYER(0)}
16645={start:13, end=14, key=3260, type=PLAYER(0)}
16646={start:15, end=15, key=3260, type=PLAYER(0)}
16647={start:16, end=18, key=3260, type=PLAYER(0)}
16648={start:19, end=19, key=3260, type=PLAYER(0)}
16649={start:20, end=20, key=3260, type=PLAYER(0)}
16650={start:21, end=21, key=3260, type=PLAYER(0)}
16651={start:22, end=22, key=3260, type=PLAYER(0)}
16652={start:23, end=23, key=3260, type=PLAYER(0)}
16653={start:24, end=24, key=3260, type=PLAYER(0)}
16654={start:0, end=0, key=3261, type=PLAYER(0)}
16655={start:1, end=1, key=3261, type=PLAYER(0)}
16656={start:2, end=3, key=3261, type=PLAYER(0)}
16657={start:4, end=5, key=3261, type=PLAYER(0)}
16658={start:6, end=7, key=3261, type=PLAYER(0)}
16659={start:8, end=9, key=3261, type=PLAYER(0)}
16660={start:10, end=11, key=3261, type=PLAYER(0)}
16661={start:12, end=13, key=3261, type=PLAYER(0)}
16662={start:14, end=15, key=3261, type=PLAYER(0)}
16663={start:16, end=17, key=3261, type=PLAYER(0)}
16664={start:18, end=19, key=3261, type=PLAYER(0)}
16665={start:20, end=21, key=3261, type=PLAYER(0)}
16666={start:22, end=23, key=3261, type=PLAYER(0)}
16667={start:24, end=25, key=3261, type=PLAYER(0)}
16668={start:26, end=27, key=3261, type=PLAYER(0)}
16669={start:28, end=29, key=3261, type=PLAYER(0)}
16670={start:30, end=31, key=3261, type=PLAYER(0)}
16671={start:0, end=1, key=3262, type=PLAYER(0)}
16672={start:2, end=3, key=3262, type=PLAYER(0)}
16673={start:4, end=5, key=3262, type=PLAYER(0)}
16674={start:6, end=7, key=3262, type=PLAYER(0)}
16675={start:8, end=9, key=3262, type=PLAYER(0)}
16676={start:10, end=11, key=3262, type=PLAYER(0)}
16677={start:12, end=13, key=3262, type=PLAYER(0)}
16678={start:14, end=15, key=3262, type=PLAYER(0)}
16679={start:16, end=17, key=3262, type=PLAYER(0)}
16680={start:18, end=19, key=3262, type=PLAYER(0)}
16681={start:20, end=20, key=3262, type=PLAYER(0)}
16682={start:21, end=29, key=3262, type=PLAYER(0)}
16683={start:30, end=30, key=3262, type=PLAYER(0)}
16684={start:0, end=5, key=3263, type=PLAYER(0)}
16685={start:6, end=11, key=3263, type=PLAYER(0)}
16686={start:12, end=16, key=3263, type=PLAYER(0)}
16687={start:17, end=17, key=3263, type=PLAYER(0)}
16688={start:18, end=18, key=3263, type=PLAYER(0)}
16689={start:19, end=19, key=3263, type=PLAYER(0)}
16690={start:0, end=2, key=3264, type=PLAYER(0)}
16691={start:3, end=5, key=3264, type=PLAYER(0)}
16692={start:6, end=8, key=3264, type=PLAYER(0)}
16693={start:9, end=11, key=3264, type=PLAYER(0)}
16694={start:12, end=13, key=3264, type=PLAYER(0)}
16695={start:14, end=15, key=3264, type=PLAYER(0)}
16696={start:16, end=17, key=3264, type=PLAYER(0)}
16697={start:18, end=20, key=3264, type=PLAYER(0)}
16698={start:21, end=22, key=3264, type=PLAYER(0)}
16699={start:23, end=23, key=3264, type=PLAYER(0)}
16700={start:24, end=25, key=3264, type=PLAYER(0)}
16701={start:26, end=27, key=3264, type=PLAYER(0)}
16702={start:28, end=28, key=3264, type=PLAYER(0)}
16703={start:29, end=29, key=3264, type=PLAYER(0)}
16704={start:31, end=31, key=3264, type=PLAYER(0)}
16705={start:0, end=2, key=53, type=NPC(1)}
16706={start:3, end=4, key=53, type=NPC(1)}
16707={start:0, end=0, key=53, type=NPC(1)}
16708={start:0, end=0, key=3266, type=PLAYER(0)}
16709={start:1, end=1, key=3266, type=PLAYER(0)}
16710={start:2, end=2, key=3266, type=PLAYER(0)}
16711={start:3, end=3, key=3266, type=PLAYER(0)}
16712={start:4, end=4, key=3266, type=PLAYER(0)}
16713={start:5, end=5, key=3266, type=PLAYER(0)}
16714={start:6, end=6, key=3266, type=PLAYER(0)}
16715={start:7, end=7, key=3266, type=PLAYER(0)}
16716={start:8, end=8, key=3266, type=PLAYER(0)}
16717={start:9, end=9, key=3266, type=PLAYER(0)}
16718={start:10, end=10, key=3266, type=PLAYER(0)}
16719={start:11, end=11, key=3266, type=PLAYER(0)}
16720={start:12, end=12, key=3266, type=PLAYER(0)}
16721={start:13, end=13, key=3266, type=PLAYER(0)}
16722={start:14, end=14, key=3266, type=PLAYER(0)}
16723={start:15, end=15, key=3266, type=PLAYER(0)}
16724={start:16, end=16, key=3266, type=PLAYER(0)}
16725={start:17, end=17, key=3266, type=PLAYER(0)}
16726={start:18, end=18, key=3266, type=PLAYER(0)}
16727={start:19, end=19, key=3266, type=PLAYER(0)}
16728={start:20, end=21, key=3266, type=PLAYER(0)}
16729={start:0, end=1, key=3265, type=PLAYER(0)}
16730={start:2, end=4, key=3265, type=PLAYER(0)}
16731={start:5, end=8, key=3265, type=PLAYER(0)}
16732={start:9, end=12, key=3265, type=PLAYER(0)}
16733={start:0, end=3, key=3267, type=PLAYER(0)}
16734={start:4, end=4, key=3267, type=PLAYER(0)}
16735={start:0, end=9, key=3268, type=PLAYER(0)}
16736={start:0, end=14, key=3274, type=PLAYER(0)}
16737={start:15, end=15, key=3274, type=PLAYER(0)}
16738={start:16, end=22, key=3274, type=PLAYER(0)}
16739={start:0, end=0, key=3272, type=PLAYER(0)}
16740={start:1, end=1, key=3272, type=PLAYER(0)}
16741={start:2, end=2, key=3272, type=PLAYER(0)}
16742={start:3, end=3, key=3272, type=PLAYER(0)}
16743={start:4, end=4, key=3272, type=PLAYER(0)}
16744={start:5, end=5, key=3272, type=PLAYER(0)}
16745={start:6, end=6, key=3272, type=PLAYER(0)}
16746={start:7, end=7, key=3272, type=PLAYER(0)}
16747={start:8, end=8, key=3272, type=PLAYER(0)}
16748={start:9, end=9, key=3272, type=PLAYER(0)}
16749={start:10, end=10, key=3272, type=PLAYER(0)}
16750={start:11, end=11, key=3272, type=PLAYER(0)}
16751={start:12, end=12, key=3272, type=PLAYER(0)}
16752={start:13, end=13, key=3272, type=PLAYER(0)}
16753={start:14, end=14, key=3272, type=PLAYER(0)}
16754={start:15, end=15, key=3272, type=PLAYER(0)}
16755={start:16, end=16, key=3272, type=PLAYER(0)}
16756={start:17, end=17, key=3272, type=PLAYER(0)}
16757={start:18, end=18, key=3272, type=PLAYER(0)}
16758={start:19, end=19, key=3272, type=PLAYER(0)}
16759={start:20, end=20, key=3272, type=PLAYER(0)}
16760={start:21, end=21, key=3272, type=PLAYER(0)}
16761={start:0, end=0, key=3275, type=PLAYER(0)}
16762={start:1, end=1, key=3275, type=PLAYER(0)}
16763={start:2, end=2, key=3275, type=PLAYER(0)}
16764={start:3, end=3, key=3275, type=PLAYER(0)}
16765={start:4, end=4, key=3275, type=PLAYER(0)}
16766={start:5, end=5, key=3275, type=PLAYER(0)}
16767={start:6, end=6, key=3275, type=PLAYER(0)}
16768={start:7, end=7, key=3275, type=PLAYER(0)}
16769={start:8, end=8, key=3275, type=PLAYER(0)}
16770={start:9, end=9, key=3275, type=PLAYER(0)}
16771={start:10, end=10, key=3275, type=PLAYER(0)}
16772={start:11, end=11, key=3275, type=PLAYER(0)}
16773={start:12, end=12, key=3275, type=PLAYER(0)}
16774={start:13, end=13, key=3275, type=PLAYER(0)}
16775={start:14, end=14, key=3275, type=PLAYER(0)}
16776={start:15, end=15, key=3275, type=PLAYER(0)}
16777={start:16, end=16, key=3275, type=PLAYER(0)}
16778={start:17, end=17, key=3275, type=PLAYER(0)}
16779={start:18, end=18, key=3275, type=PLAYER(0)}
16780={start:19, end=19, key=3275, type=PLAYER(0)}
16781={start:20, end=20, key=3275, type=PLAYER(0)}
16782={start:21, end=21, key=3275, type=PLAYER(0)}
16783={start:22, end=22, key=3275, type=PLAYER(0)}
16784={start:23, end=23, key=3275, type=PLAYER(0)}
16785={start:24, end=24, key=3275, type=PLAYER(0)}
16786={start:25, end=25, key=3275, type=PLAYER(0)}
16787={start:26, end=26, key=3275, type=PLAYER(0)}
16788={start:27, end=27, key=3275, type=PLAYER(0)}
16789={start:0, end=0, key=3277, type=PLAYER(0)}
16790={start:1, end=1, key=3277, type=PLAYER(0)}
16791={start:2, end=2, key=3277, type=PLAYER(0)}
16792={start:4, end=4, key=3277, type=PLAYER(0)}
16793={start:5, end=9, key=3277, type=PLAYER(0)}
16794={start:10, end=14, key=3277, type=PLAYER(0)}
16795={start:15, end=19, key=3277, type=PLAYER(0)}
16796={start:20, end=20, key=3277, type=PLAYER(0)}
16797={start:21, end=21, key=3277, type=PLAYER(0)}
16798={start:22, end=22, key=3277, type=PLAYER(0)}
16799={start:23, end=23, key=3277, type=PLAYER(0)}
16800={start:24, end=24, key=3277, type=PLAYER(0)}
16801={start:25, end=25, key=3277, type=PLAYER(0)}
16802={start:26, end=26, key=3277, type=PLAYER(0)}
16803={start:27, end=27, key=3277, type=PLAYER(0)}
16804={start:28, end=28, key=3277, type=PLAYER(0)}
16805={start:29, end=29, key=3277, type=PLAYER(0)}
16806={start:30, end=30, key=3277, type=PLAYER(0)}
16807={start:0, end=5, key=3276, type=PLAYER(0)}
16808={start:6, end=11, key=3276, type=PLAYER(0)}
16809={start:12, end=17, key=3276, type=PLAYER(0)}
16810={start:18, end=23, key=3276, type=PLAYER(0)}
16811={start:24, end=31, key=3276, type=PLAYER(0)}
16812={start:12, end=12, key=284, type=PLAYER(0)}
16813={start:1, end=1, key=3288, type=PLAYER(0)}
16814={start:13, end=13, key=284, type=PLAYER(0)}
16815={start:14, end=14, key=284, type=PLAYER(0)}
16816={start:15, end=15, key=284, type=PLAYER(0)}
16817={start:16, end=16, key=284, type=PLAYER(0)}
16818={start:17, end=17, key=284, type=PLAYER(0)}
16819={start:18, end=18, key=284, type=PLAYER(0)}
16820={start:19, end=19, key=284, type=PLAYER(0)}
16821={start:20, end=20, key=284, type=PLAYER(0)}
16822={start:21, end=21, key=284, type=PLAYER(0)}
16823={start:22, end=22, key=284, type=PLAYER(0)}
16824={start:23, end=23, key=284, type=PLAYER(0)}
16825={start:24, end=24, key=284, type=PLAYER(0)}
16826={start:25, end=25, key=284, type=PLAYER(0)}
16827={start:26, end=26, key=284, type=PLAYER(0)}
16828={start:27, end=27, key=284, type=PLAYER(0)}
16829={start:28, end=28, key=284, type=PLAYER(0)}
16830={start:29, end=29, key=284, type=PLAYER(0)}
16831={start:30, end=30, key=284, type=PLAYER(0)}
16832={start:31, end=31, key=284, type=PLAYER(0)}
16833={start:0, end=0, key=3288, type=PLAYER(0)}
16834={start:0, end=7, key=3289, type=PLAYER(0)}
16835={start:10, end=26, key=3289, type=PLAYER(0)}
16836={start:27, end=27, key=3289, type=PLAYER(0)}
16837={start:28, end=29, key=3289, type=PLAYER(0)}
16838={start:30, end=30, key=3289, type=PLAYER(0)}
16839={start:0, end=4, key=3293, type=PLAYER(0)}
16840={start:0, end=3, key=3290, type=PLAYER(0)}
16841={start:4, end=7, key=3290, type=PLAYER(0)}
16842={start:8, end=11, key=3290, type=PLAYER(0)}
16843={start:12, end=15, key=3290, type=PLAYER(0)}
16844={start:16, end=19, key=3290, type=PLAYER(0)}
16845={start:20, end=23, key=3290, type=PLAYER(0)}
16846={start:24, end=27, key=3290, type=PLAYER(0)}
16847={start:28, end=31, key=3290, type=PLAYER(0)}
16848={start:0, end=3, key=3291, type=PLAYER(0)}
16849={start:4, end=7, key=3291, type=PLAYER(0)}
16850={start:8, end=11, key=3291, type=PLAYER(0)}
16851={start:12, end=15, key=3291, type=PLAYER(0)}
16852={start:16, end=19, key=3291, type=PLAYER(0)}
16853={start:20, end=23, key=3291, type=PLAYER(0)}
16854={start:24, end=27, key=3291, type=PLAYER(0)}
16855={start:28, end=31, key=3291, type=PLAYER(0)}
16856={start:0, end=3, key=3292, type=PLAYER(0)}
16857={start:4, end=7, key=3292, type=PLAYER(0)}
16858={start:8, end=11, key=3292, type=PLAYER(0)}
16859={start:12, end=15, key=3292, type=PLAYER(0)}
16860={start:16, end=19, key=3292, type=PLAYER(0)}
16861={start:20, end=23, key=3292, type=PLAYER(0)}
16862={start:24, end=26, key=3292, type=PLAYER(0)}
16863={start:0, end=7, key=3294, type=PLAYER(0)}
16864={start:8, end=10, key=3294, type=PLAYER(0)}
16865={start:11, end=11, key=3294, type=PLAYER(0)}
16866={start:12, end=12, key=3294, type=PLAYER(0)}
16867={start:13, end=13, key=3294, type=PLAYER(0)}
16868={start:14, end=14, key=3294, type=PLAYER(0)}
16869={start:15, end=15, key=3294, type=PLAYER(0)}
16870={start:26, end=26, key=3294, type=PLAYER(0)}
16871={start:16, end=16, key=3294, type=PLAYER(0)}
16872={start:17, end=17, key=3294, type=PLAYER(0)}
16873={start:18, end=18, key=3294, type=PLAYER(0)}
16874={start:19, end=19, key=3294, type=PLAYER(0)}
16875={start:20, end=20, key=3294, type=PLAYER(0)}
16876={start:21, end=22, key=3294, type=PLAYER(0)}
16877={start:23, end=25, key=3294, type=PLAYER(0)}
16878={start:27, end=27, key=3294, type=PLAYER(0)}
16879={start:0, end=2, key=3295, type=PLAYER(0)}
16880={start:3, end=5, key=3295, type=PLAYER(0)}
16881={start:6, end=8, key=3295, type=PLAYER(0)}
16882={start:9, end=11, key=3295, type=PLAYER(0)}
16883={start:12, end=18, key=3295, type=PLAYER(0)}
16884={start:19, end=21, key=3295, type=PLAYER(0)}
16885={start:22, end=22, key=3295, type=PLAYER(0)}
16886={start:23, end=23, key=3295, type=PLAYER(0)}
16887={start:24, end=25, key=3295, type=PLAYER(0)}
16888={start:26, end=27, key=3295, type=PLAYER(0)}
16889={start:28, end=28, key=3295, type=PLAYER(0)}
16890={start:0, end=0, key=3296, type=PLAYER(0)}
16891={start:1, end=1, key=3296, type=PLAYER(0)}
16892={start:2, end=2, key=3296, type=PLAYER(0)}
16893={start:3, end=3, key=3296, type=PLAYER(0)}
16894={start:4, end=4, key=3296, type=PLAYER(0)}
16895={start:5, end=5, key=3296, type=PLAYER(0)}
16896={start:6, end=6, key=3296, type=PLAYER(0)}
16897={start:7, end=7, key=3296, type=PLAYER(0)}
16898={start:30, end=30, key=3296, type=PLAYER(0)}
16899={start:8, end=8, key=3296, type=PLAYER(0)}
16900={start:9, end=9, key=3296, type=PLAYER(0)}
16901={start:10, end=28, key=3296, type=PLAYER(0)}
16902={start:29, end=29, key=3296, type=PLAYER(0)}
16903={start:0, end=12, key=3297, type=PLAYER(0)}
16904={start:28, end=28, key=1305, type=PLAYER(0)}
16905={start:0, end=7, key=3299, type=PLAYER(0)}
16906={start:8, end=10, key=3299, type=PLAYER(0)}
16907={start:11, end=13, key=3299, type=PLAYER(0)}
16908={start:14, end=16, key=3299, type=PLAYER(0)}
16909={start:17, end=19, key=3299, type=PLAYER(0)}
16910={start:20, end=22, key=3299, type=PLAYER(0)}
16911={start:23, end=25, key=3299, type=PLAYER(0)}
16912={start:26, end=28, key=3299, type=PLAYER(0)}
16913={start:29, end=31, key=3299, type=PLAYER(0)}
16914={start:0, end=2, key=3300, type=PLAYER(0)}
16915={start:5, end=31, key=3300, type=PLAYER(0)}
16916={start:0, end=2, key=3301, type=PLAYER(0)}
16917={start:3, end=4, key=3301, type=PLAYER(0)}
16918={start:5, end=5, key=3301, type=PLAYER(0)}
16919={start:6, end=6, key=3301, type=PLAYER(0)}
16920={start:7, end=7, key=3301, type=PLAYER(0)}
16921={start:8, end=8, key=3301, type=PLAYER(0)}
16922={start:9, end=9, key=3301, type=PLAYER(0)}
16923={start:10, end=12, key=3301, type=PLAYER(0)}
16924={start:13, end=15, key=3301, type=PLAYER(0)}
16925={start:16, end=18, key=3301, type=PLAYER(0)}
16926={start:19, end=21, key=3301, type=PLAYER(0)}
16927={start:22, end=22, key=3301, type=PLAYER(0)}
16928={start:23, end=23, key=3301, type=PLAYER(0)}
16929={start:24, end=24, key=3301, type=PLAYER(0)}
16930={start:25, end=25, key=3301, type=PLAYER(0)}
16931={start:26, end=26, key=3301, type=PLAYER(0)}
16932={start:0, end=7, key=3302, type=PLAYER(0)}
16933={start:8, end=12, key=3302, type=PLAYER(0)}
16934={start:13, end=17, key=3302, type=PLAYER(0)}
16935={start:18, end=18, key=3302, type=PLAYER(0)}
16936={start:19, end=21, key=3302, type=PLAYER(0)}
16937={start:22, end=24, key=3302, type=PLAYER(0)}
16938={start:2, end=2, key=3288, type=PLAYER(0)}
16939={start:3, end=3, key=3288, type=PLAYER(0)}
16940={start:4, end=4, key=3288, type=PLAYER(0)}
16941={start:5, end=5, key=3288, type=PLAYER(0)}
16942={start:6, end=6, key=3288, type=PLAYER(0)}
16943={start:7, end=7, key=3288, type=PLAYER(0)}
16944={start:8, end=8, key=3288, type=PLAYER(0)}
16945={start:9, end=9, key=3288, type=PLAYER(0)}
16946={start:10, end=10, key=3288, type=PLAYER(0)}
16947={start:11, end=11, key=3288, type=PLAYER(0)}
16948={start:12, end=12, key=3288, type=PLAYER(0)}
16949={start:13, end=13, key=3288, type=PLAYER(0)}
16950={start:14, end=14, key=3288, type=PLAYER(0)}
16951={start:15, end=15, key=3288, type=PLAYER(0)}
16952={start:16, end=16, key=3288, type=PLAYER(0)}
16953={start:17, end=17, key=3288, type=PLAYER(0)}
16954={start:18, end=18, key=3288, type=PLAYER(0)}
16955={start:19, end=19, key=3288, type=PLAYER(0)}
16956={start:0, end=0, key=3353, type=PLAYER(0)}
16957={start:1, end=1, key=3353, type=PLAYER(0)}
16958={start:2, end=2, key=3353, type=PLAYER(0)}
16959={start:3, end=3, key=3353, type=PLAYER(0)}
16960={start:4, end=7, key=3353, type=PLAYER(0)}
16961={start:8, end=8, key=3353, type=PLAYER(0)}
16962={start:0, end=22, key=3355, type=PLAYER(0)}
16963={start:23, end=25, key=3355, type=PLAYER(0)}
16964={start:26, end=31, key=3355, type=PLAYER(0)}
16965={start:0, end=5, key=3359, type=PLAYER(0)}
16966={start:0, end=22, key=3356, type=PLAYER(0)}
16967={start:23, end=25, key=3356, type=PLAYER(0)}
16968={start:26, end=31, key=3356, type=PLAYER(0)}
16969={start:6, end=11, key=3359, type=PLAYER(0)}
16970={start:0, end=22, key=3357, type=PLAYER(0)}
16971={start:23, end=25, key=3357, type=PLAYER(0)}
16972={start:26, end=31, key=3357, type=PLAYER(0)}
16973={start:12, end=17, key=3359, type=PLAYER(0)}
16974={start:0, end=22, key=3358, type=PLAYER(0)}
16975={start:23, end=25, key=3358, type=PLAYER(0)}
16976={start:26, end=31, key=3358, type=PLAYER(0)}
16977={start:18, end=23, key=3359, type=PLAYER(0)}
16978={start:0, end=22, key=3360, type=PLAYER(0)}
16979={start:23, end=25, key=3360, type=PLAYER(0)}
16980={start:26, end=31, key=3360, type=PLAYER(0)}
16981={start:24, end=29, key=3359, type=PLAYER(0)}
16982={start:0, end=22, key=3361, type=PLAYER(0)}
16983={start:23, end=25, key=3361, type=PLAYER(0)}
16984={start:26, end=31, key=3361, type=PLAYER(0)}
16985={start:0, end=5, key=3364, type=PLAYER(0)}
16986={start:0, end=22, key=3362, type=PLAYER(0)}
16987={start:23, end=25, key=3362, type=PLAYER(0)}
16988={start:26, end=31, key=3362, type=PLAYER(0)}
16989={start:6, end=11, key=3364, type=PLAYER(0)}
16990={start:0, end=22, key=3363, type=PLAYER(0)}
16991={start:23, end=25, key=3363, type=PLAYER(0)}
16992={start:26, end=31, key=3363, type=PLAYER(0)}
16993={start:12, end=17, key=3364, type=PLAYER(0)}
16994={start:0, end=3, key=3365, type=PLAYER(0)}
16995={start:4, end=6, key=3365, type=PLAYER(0)}
16996={start:7, end=19, key=3365, type=PLAYER(0)}
16997={start:20, end=22, key=3365, type=PLAYER(0)}
16998={start:0, end=3, key=3366, type=PLAYER(0)}
16999={start:4, end=6, key=3366, type=PLAYER(0)}
17000={start:7, end=19, key=3366, type=PLAYER(0)}
17001={start:20, end=22, key=3366, type=PLAYER(0)}
17002={start:0, end=3, key=3367, type=PLAYER(0)}
17003={start:4, end=6, key=3367, type=PLAYER(0)}
17004={start:7, end=19, key=3367, type=PLAYER(0)}
17005={start:20, end=22, key=3367, type=PLAYER(0)}
17006={start:23, end=25, key=3367, type=PLAYER(0)}
17007={start:0, end=3, key=3368, type=PLAYER(0)}
17008={start:4, end=6, key=3368, type=PLAYER(0)}
17009={start:7, end=19, key=3368, type=PLAYER(0)}
17010={start:20, end=22, key=3368, type=PLAYER(0)}
17011={start:0, end=3, key=3369, type=PLAYER(0)}
17012={start:4, end=6, key=3369, type=PLAYER(0)}
17013={start:7, end=19, key=3369, type=PLAYER(0)}
17014={start:20, end=22, key=3369, type=PLAYER(0)}
17015={start:0, end=3, key=3370, type=PLAYER(0)}
17016={start:4, end=6, key=3370, type=PLAYER(0)}
17017={start:7, end=19, key=3370, type=PLAYER(0)}
17018={start:20, end=22, key=3370, type=PLAYER(0)}
17019={start:23, end=25, key=3370, type=PLAYER(0)}
17020={start:29, end=29, key=1305, type=PLAYER(0)}
17021={start:23, end=26, key=3369, type=PLAYER(0)}
17022={start:23, end=28, key=3365, type=PLAYER(0)}
17023={start:23, end=28, key=3366, type=PLAYER(0)}
17024={start:0, end=14, key=3371, type=PLAYER(0)}
17025={start:15, end=29, key=3371, type=PLAYER(0)}
17026={start:0, end=14, key=3372, type=PLAYER(0)}
17027={start:15, end=29, key=3372, type=PLAYER(0)}
17028={start:0, end=14, key=3373, type=PLAYER(0)}
17029={start:15, end=29, key=3373, type=PLAYER(0)}
17030={start:0, end=3, key=3377, type=PLAYER(0)}
17031={start:4, end=13, key=3377, type=PLAYER(0)}
17032={start:14, end=24, key=3377, type=PLAYER(0)}
17033={start:0, end=15, key=3380, type=PLAYER(0)}
17034={start:16, end=31, key=3380, type=PLAYER(0)}
17035={start:0, end=8, key=3381, type=PLAYER(0)}
17036={start:9, end=13, key=3381, type=PLAYER(0)}
17037={start:14, end=18, key=3381, type=PLAYER(0)}
17038={start:19, end=24, key=3381, type=PLAYER(0)}
17039={start:25, end=30, key=3381, type=PLAYER(0)}
17040={start:0, end=3, key=3382, type=PLAYER(0)}
17041={start:4, end=13, key=3382, type=PLAYER(0)}
17042={start:14, end=24, key=3382, type=PLAYER(0)}
17043={start:0, end=8, key=3383, type=PLAYER(0)}
17044={start:9, end=13, key=3383, type=PLAYER(0)}
17045={start:14, end=18, key=3383, type=PLAYER(0)}
17046={start:19, end=24, key=3383, type=PLAYER(0)}
17047={start:25, end=30, key=3383, type=PLAYER(0)}
17048={start:0, end=3, key=3384, type=PLAYER(0)}
17049={start:4, end=13, key=3384, type=PLAYER(0)}
17050={start:14, end=24, key=3384, type=PLAYER(0)}
17051={start:0, end=8, key=3385, type=PLAYER(0)}
17052={start:9, end=13, key=3385, type=PLAYER(0)}
17053={start:14, end=18, key=3385, type=PLAYER(0)}
17054={start:19, end=24, key=3385, type=PLAYER(0)}
17055={start:25, end=30, key=3385, type=PLAYER(0)}
17056={start:0, end=3, key=3386, type=PLAYER(0)}
17057={start:4, end=13, key=3386, type=PLAYER(0)}
17058={start:14, end=24, key=3386, type=PLAYER(0)}
17059={start:0, end=8, key=3387, type=PLAYER(0)}
17060={start:9, end=13, key=3387, type=PLAYER(0)}
17061={start:14, end=18, key=3387, type=PLAYER(0)}
17062={start:19, end=24, key=3387, type=PLAYER(0)}
17063={start:25, end=30, key=3387, type=PLAYER(0)}
17064={start:0, end=3, key=3388, type=PLAYER(0)}
17065={start:4, end=13, key=3388, type=PLAYER(0)}
17066={start:14, end=24, key=3388, type=PLAYER(0)}
17067={start:0, end=7, key=3389, type=PLAYER(0)}
17068={start:8, end=15, key=3389, type=PLAYER(0)}
17069={start:16, end=23, key=3389, type=PLAYER(0)}
17070={start:24, end=31, key=3389, type=PLAYER(0)}
17071={start:0, end=14, key=3394, type=PLAYER(0)}
17072={start:15, end=15, key=3394, type=PLAYER(0)}
17073={start:0, end=6, key=3395, type=PLAYER(0)}
17074={start:7, end=13, key=3395, type=PLAYER(0)}
17075={start:14, end=20, key=3395, type=PLAYER(0)}
17076={start:21, end=27, key=3395, type=PLAYER(0)}
17077={start:28, end=28, key=3395, type=PLAYER(0)}
17078={start:29, end=29, key=3395, type=PLAYER(0)}
17079={start:30, end=30, key=3395, type=PLAYER(0)}
17080={start:0, end=5, key=3404, type=PLAYER(0)}
17081={start:0, end=7, key=3405, type=PLAYER(0)}
17082={start:16, end=30, key=3394, type=PLAYER(0)}
17083={start:31, end=31, key=3394, type=PLAYER(0)}
17084={start:0, end=6, key=3396, type=PLAYER(0)}
17085={start:7, end=13, key=3396, type=PLAYER(0)}
17086={start:14, end=20, key=3396, type=PLAYER(0)}
17087={start:21, end=27, key=3396, type=PLAYER(0)}
17088={start:28, end=28, key=3396, type=PLAYER(0)}
17089={start:29, end=29, key=3396, type=PLAYER(0)}
17090={start:30, end=30, key=3396, type=PLAYER(0)}
17091={start:6, end=11, key=3404, type=PLAYER(0)}
17092={start:8, end=15, key=3405, type=PLAYER(0)}
17093={start:0, end=14, key=3397, type=PLAYER(0)}
17094={start:15, end=15, key=3397, type=PLAYER(0)}
17095={start:0, end=6, key=3398, type=PLAYER(0)}
17096={start:7, end=13, key=3398, type=PLAYER(0)}
17097={start:14, end=20, key=3398, type=PLAYER(0)}
17098={start:21, end=27, key=3398, type=PLAYER(0)}
17099={start:28, end=28, key=3398, type=PLAYER(0)}
17100={start:29, end=29, key=3398, type=PLAYER(0)}
17101={start:30, end=30, key=3398, type=PLAYER(0)}
17102={start:12, end=17, key=3404, type=PLAYER(0)}
17103={start:16, end=23, key=3405, type=PLAYER(0)}
17104={start:16, end=30, key=3397, type=PLAYER(0)}
17105={start:31, end=31, key=3397, type=PLAYER(0)}
17106={start:0, end=6, key=3399, type=PLAYER(0)}
17107={start:7, end=13, key=3399, type=PLAYER(0)}
